2021-03-09 02:15:10.059111, 56
2021-03-09 02:15:11.095230, 64
2021-03-09 02:15:12.131142, 70
2021-03-09 02:15:13.167302, 58
2021-03-09 02:15:14.195508, 52
2021-03-09 02:15:15.234791, 51
2021-03-09 02:15:16.270919, 54
2021-03-09 02:15:17.307105, 53
2021-03-09 02:15:18.331598, 57
2021-03-09 02:15:19.366787, 58
2021-03-09 02:15:20.402903, 76
2021-03-09 02:15:21.442936, 73
2021-03-09 02:15:22.480545, 90
2021-03-09 02:15:23.515081, 85
2021-03-09 02:15:24.551413, 91
2021-03-09 02:15:25.586974, 97
2021-03-09 02:15:26.609487, 75
2021-03-09 02:15:27.653078, 63
2021-03-09 02:15:28.689175, 59
2021-03-09 02:15:29.724626, 69
2021-03-09 02:15:30.751202, 57
2021-03-09 02:15:31.783285, 65
2021-03-09 02:15:32.822747, 56
2021-03-09 02:15:33.858991, 52
2021-03-09 02:15:34.897408, 59
2021-03-09 02:15:35.932292, 56
2021-03-09 02:15:36.968401, 52
2021-03-09 02:15:38.003024, 54
2021-03-09 02:15:39.028438, 50
2021-03-09 02:15:40.062698, 53
2021-03-09 02:15:41.103493, 58
2021-03-09 02:15:42.139314, 57
2021-03-09 02:15:43.167269, 63
2021-03-09 02:15:44.206782, 59
2021-03-09 02:15:45.246604, 49
2021-03-09 02:15:46.286508, 52
2021-03-09 02:15:47.319533, 52
2021-03-09 02:15:48.350836, 51
2021-03-09 02:15:49.388616, 49
2021-03-09 02:15:50.426779, 51
2021-03-09 02:15:51.454505, 51
2021-03-09 02:15:52.494755, 52
2021-03-09 02:15:53.530731, 53
2021-03-09 02:15:54.572004, 49
2021-03-09 02:15:55.604745, 56
2021-03-09 02:15:56.641119, 47
2021-03-09 02:15:57.675250, 53
2021-03-09 02:15:58.707405, 50
2021-03-09 02:15:59.747064, 53
2021-03-09 02:16:00.783307, 48
2021-03-09 02:16:01.818848, 50
2021-03-09 02:16:02.856382, 55
2021-03-09 02:16:03.886312, 62
2021-03-09 02:16:04.923080, 64
2021-03-09 02:16:05.962757, 54
2021-03-09 02:16:07.003422, 47
2021-03-09 02:16:08.029796, 49
2021-03-09 02:16:09.067435, 48
2021-03-09 02:16:10.102832, 54
2021-03-09 02:16:11.140434, 50
2021-03-09 02:16:12.176420, 52
2021-03-09 02:16:13.212557, 52
2021-03-09 02:16:14.250649, 53
2021-03-09 02:16:15.288151, 50
2021-03-09 02:16:16.311277, 56
2021-03-09 02:16:17.344672, 49
2021-03-09 02:16:18.383206, 51
2021-03-09 02:16:19.420651, 54
2021-03-09 02:16:20.447333, 49
2021-03-09 02:16:21.483171, 56
2021-03-09 02:16:22.518922, 50
2021-03-09 02:16:23.555130, 48
2021-03-09 02:16:24.587286, 75
2021-03-09 02:16:25.626965, 80
2021-03-09 02:16:26.663225, 70
2021-03-09 02:16:27.707266, 60
2021-03-09 02:16:28.732002, 49
2021-03-09 02:16:29.768717, 51
2021-03-09 02:16:30.803247, 52
2021-03-09 02:16:31.838966, 51
2021-03-09 02:16:32.864530, 54
2021-03-09 02:16:33.898756, 50
2021-03-09 02:16:34.934950, 51
2021-03-09 02:16:35.971185, 51
2021-03-09 02:16:37.008468, 57
2021-03-09 02:16:38.042676, 54
2021-03-09 02:16:39.080301, 52
2021-03-09 02:16:40.116442, 56
2021-03-09 02:16:41.143291, 49
2021-03-09 02:16:42.179392, 50
2021-03-09 02:16:43.219028, 54
2021-03-09 02:16:44.255462, 54
2021-03-09 02:16:45.288374, 46
2021-03-09 02:16:46.324732, 60
2021-03-09 02:16:47.363426, 54
2021-03-09 02:16:48.399186, 54
2021-03-09 02:16:49.437724, 55
2021-03-09 02:16:50.471038, 61
2021-03-09 02:16:51.512770, 54
2021-03-09 02:16:52.552827, 55
2021-03-09 02:16:53.580613, 54
2021-03-09 02:16:54.618788, 54
2021-03-09 02:16:55.658825, 54
2021-03-09 02:16:56.695034, 52
2021-03-09 02:16:57.724501, 53
2021-03-09 02:16:58.759247, 56
2021-03-09 02:16:59.803360, 53
2021-03-09 02:17:00.842793, 59
2021-03-09 02:17:01.876414, 50
2021-03-09 02:17:02.907137, 53
2021-03-09 02:17:03.944590, 60
2021-03-09 02:17:04.978923, 57
2021-03-09 02:17:06.003118, 55
2021-03-09 02:17:07.034946, 52
2021-03-09 02:17:08.071049, 55
2021-03-09 02:17:09.100534, 72
2021-03-09 02:17:10.125656, 84
2021-03-09 02:17:11.158679, 82
2021-03-09 02:17:12.196914, 82
2021-03-09 02:17:13.231100, 87
2021-03-09 02:17:14.264212, 77
2021-03-09 02:17:15.295020, 69
2021-03-09 02:17:16.337092, 68
2021-03-09 02:17:17.368800, 60
2021-03-09 02:17:18.394797, 52
2021-03-09 02:17:19.426814, 57
2021-03-09 02:17:20.467163, 50
2021-03-09 02:17:21.504488, 50
2021-03-09 02:17:22.526860, 58
2021-03-09 02:17:23.560095, 48
2021-03-09 02:17:24.598677, 53
2021-03-09 02:17:25.635155, 54
2021-03-09 02:17:26.675744, 48
2021-03-09 02:17:27.706614, 51
2021-03-09 02:17:28.742788, 52
2021-03-09 02:17:29.779088, 59
2021-03-09 02:17:30.802308, 64
2021-03-09 02:17:31.837073, 74
2021-03-09 02:17:32.875160, 76
2021-03-09 02:17:33.918760, 65
2021-03-09 02:17:34.945094, 56
2021-03-09 02:17:35.976799, 60
2021-03-09 02:17:37.018731, 56
2021-03-09 02:17:38.059521, 54
2021-03-09 02:17:39.094682, 52
2021-03-09 02:17:40.125884, 54
2021-03-09 02:17:41.167113, 51
2021-03-09 02:17:42.203030, 64
2021-03-09 02:17:43.234946, 62
2021-03-09 02:17:44.259512, 58
2021-03-09 02:17:45.295025, 52
2021-03-09 02:17:46.331775, 57
2021-03-09 02:17:47.359879, 50
2021-03-09 02:17:48.395119, 55
2021-03-09 02:17:49.431277, 65
2021-03-09 02:17:50.470644, 83
2021-03-09 02:17:51.515056, 73
2021-03-09 02:17:52.537072, 73
2021-03-09 02:17:53.571247, 63
2021-03-09 02:17:54.607195, 57
2021-03-09 02:17:55.638407, 59
2021-03-09 02:17:56.671692, 54
2021-03-09 02:17:57.700992, 57
2021-03-09 02:17:58.740526, 50
2021-03-09 02:17:59.769677, 54
2021-03-09 02:18:00.803194, 56
2021-03-09 02:18:01.843030, 51
2021-03-09 02:18:02.887039, 57
2021-03-09 02:18:03.923469, 51
2021-03-09 02:18:04.945540, 61
2021-03-09 02:18:05.986713, 79
2021-03-09 02:18:07.023203, 81
2021-03-09 02:18:08.058464, 76
2021-03-09 02:18:09.080286, 71
2021-03-09 02:18:10.115300, 68
2021-03-09 02:18:11.159349, 65
2021-03-09 02:18:12.188481, 55
2021-03-09 02:18:13.218656, 51
2021-03-09 02:18:14.258966, 54
2021-03-09 02:18:15.290848, 48
2021-03-09 02:18:16.331630, 62
2021-03-09 02:18:17.353999, 60
2021-03-09 02:18:18.391034, 55
2021-03-09 02:18:19.430880, 76
2021-03-09 02:18:20.463733, 61
2021-03-09 02:18:21.490986, 61
2021-03-09 02:18:22.526722, 66
2021-03-09 02:18:23.560805, 66
2021-03-09 02:18:24.587149, 64
2021-03-09 02:18:25.616311, 56
2021-03-09 02:18:26.651347, 56
2021-03-09 02:18:27.683976, 47
2021-03-09 02:18:28.720698, 46
2021-03-09 02:18:29.750503, 53
2021-03-09 02:18:30.790920, 55
2021-03-09 02:18:31.827069, 51
2021-03-09 02:18:32.859095, 51
2021-03-09 02:18:33.891570, 51
2021-03-09 02:18:34.927117, 52
2021-03-09 02:18:35.972602, 54
2021-03-09 02:18:37.001244, 53
2021-03-09 02:18:38.031162, 50
2021-03-09 02:18:39.066948, 53
2021-03-09 02:18:40.102815, 54
2021-03-09 02:18:41.144028, 51
2021-03-09 02:18:42.175083, 51
2021-03-09 02:18:43.211150, 55
2021-03-09 02:18:44.256256, 49
2021-03-09 02:18:45.288725, 51
2021-03-09 02:18:46.320845, 51
2021-03-09 02:18:47.355435, 55
2021-03-09 02:18:48.394896, 52
2021-03-09 02:18:49.426712, 52
2021-03-09 02:18:50.456426, 55
2021-03-09 02:18:51.494743, 47
2021-03-09 02:18:52.535518, 54
2021-03-09 02:18:53.580702, 54
2021-03-09 02:18:54.612721, 48
2021-03-09 02:18:55.647342, 54
2021-03-09 02:18:56.682967, 50
