2021-03-08 19:24:00.307063, 232
2021-03-08 19:24:01.335970, 221
2021-03-08 19:24:02.364428, 223
2021-03-08 19:24:03.392330, 243
2021-03-08 19:24:04.414016, 258
2021-03-08 19:24:05.439814, 232
2021-03-08 19:24:06.475700, 218
2021-03-08 19:24:07.503921, 223
2021-03-08 19:24:08.532568, 209
2021-03-08 19:24:09.565412, 201
2021-03-08 19:24:10.592714, 212
2021-03-08 19:24:11.624200, 208
2021-03-08 19:24:12.652248, 202
2021-03-08 19:24:13.678562, 195
2021-03-08 19:24:14.707990, 218
2021-03-08 19:24:15.737877, 231
2021-03-08 19:24:16.763447, 242
2021-03-08 19:24:17.789986, 248
2021-03-08 19:24:18.817994, 232
2021-03-08 19:24:19.848274, 243
2021-03-08 19:24:20.875975, 220
2021-03-08 19:24:21.904465, 175
2021-03-08 19:24:22.935895, 207
2021-03-08 19:24:23.964499, 190
2021-03-08 19:24:24.992441, 200
2021-03-08 19:24:26.015190, 223
2021-03-08 19:24:27.040438, 228
2021-03-08 19:24:28.069920, 236
2021-03-08 19:24:29.098474, 246
2021-03-08 19:24:30.120014, 225
2021-03-08 19:24:31.148056, 234
2021-03-08 19:24:32.176041, 244
2021-03-08 19:24:33.195405, 236
2021-03-08 19:24:34.217607, 251
2021-03-08 19:24:35.244353, 247
2021-03-08 19:24:36.273778, 246
2021-03-08 19:24:37.292653, 241
2021-03-08 19:24:38.320227, 226
2021-03-08 19:24:39.348191, 216
2021-03-08 19:24:40.378309, 227
2021-03-08 19:24:41.394700, 215
2021-03-08 19:24:42.425179, 243
2021-03-08 19:24:43.454251, 228
2021-03-08 19:24:44.485380, 225
2021-03-08 19:24:45.500833, 236
2021-03-08 19:24:46.527739, 243
2021-03-08 19:24:47.556199, 230
2021-03-08 19:24:48.584487, 237
2021-03-08 19:24:49.603468, 224
2021-03-08 19:24:50.631961, 226
2021-03-08 19:24:51.659800, 183
2021-03-08 19:24:52.688014, 223
2021-03-08 19:24:53.704932, 230
2021-03-08 19:24:54.732064, 233
2021-03-08 19:24:55.760071, 228
2021-03-08 19:24:56.784071, 235
2021-03-08 19:24:57.812083, 232
2021-03-08 19:24:58.847994, 243
2021-03-08 19:24:59.879905, 236
2021-03-08 19:25:00.908314, 240
2021-03-08 19:25:01.944043, 227
2021-03-08 19:25:02.972046, 245
2021-03-08 19:25:04.002159, 227
2021-03-08 19:25:05.029952, 234
2021-03-08 19:25:06.051807, 245
2021-03-08 19:25:07.076533, 230
2021-03-08 19:25:08.101705, 242
2021-03-08 19:25:09.128510, 251
2021-03-08 19:25:10.151751, 247
2021-03-08 19:25:11.176691, 247
2021-03-08 19:25:12.204267, 240
2021-03-08 19:25:13.226652, 240
2021-03-08 19:25:14.245806, 237
2021-03-08 19:25:15.272433, 233
2021-03-08 19:25:16.301943, 246
2021-03-08 19:25:17.323755, 231
2021-03-08 19:25:18.343109, 245
2021-03-08 19:25:19.371988, 233
2021-03-08 19:25:20.397468, 207
2021-03-08 19:25:21.416555, 222
2021-03-08 19:25:22.444342, 222
2021-03-08 19:25:23.472681, 242
2021-03-08 19:25:24.499725, 243
2021-03-08 19:25:25.514765, 219
2021-03-08 19:25:26.543766, 209
